comment_id,video_seed_id,fecha,categoria_real,comentario,likes
c002486,seed_ent_2,2025-09-15,Entretenimiento,"interesante el analisis sobre streaming y trailer, deberian hacer una segunda parte",7
c002492,seed_ent_4,2025-09-15,Entretenimiento,"interesante el analisis sobre premio y concierto, deberian hacer una segunda parte",3
c002476,seed_eco_3,2025-09-15,Economia,"llevo dias viendo videos sobre ahorro, la dolar cada vez es peor",2
c002506,seed_dep_1,2025-09-15,Deportes,"gol otra vez en tendencias, la arbitro va para largo",3
c002491,seed_ent_1,2025-09-16,Entretenimiento,"interesante el analisis sobre banda y concierto, deberian hacer una segunda parte",1
c002493,seed_ent_3,2025-09-16,Entretenimiento,"mi familia esta afectada por actor, tambien por actriz, gracias por cubrir el tema",2
c002494,seed_ent_1,2025-09-16,Entretenimiento,"todos hablando de director y de serie, menos los medios tradicionales",5
c002481,seed_ent_3,2025-09-16,Entretenimiento,"llevo dias viendo videos sobre pelicula, la temporada cada vez es peor",5
c002499,seed_dep_5,2025-09-16,Deportes,"no puedo creer lo que paso con campeonato y medalla, alguien mas lo vio",4
c002501,seed_dep_1,2025-09-16,Deportes,yo creo que portero y campeonato se van a poner peor el proximo mes,3
c002502,seed_dep_5,2025-09-16,Deportes,"este canal explico entrenador mejor que cualquier noticiero, mencionaron transferencia",7
c002505,seed_dep_1,2025-09-16,Deportes,"primera vez que escucho de gol, alguien me explica que paso con entrenador",6
c002509,seed_dep_5,2025-09-16,Deportes,"todos hablando de portero y de estadio, menos los medios tradicionales",3
c002469,seed_eco_5,2025-09-16,Economia,yo creo que peso y inversion se van a poner peor el proximo mes,1
c002525,seed_cli_1,2025-09-16,Clima y Energia,"interesante el analisis sobre contaminacion y tormenta, deberian hacer una segunda parte",4
c002528,seed_cli_1,2025-09-16,Clima y Energia,"no puedo creer lo que paso con calor y sequia, alguien mas lo vio",2
c002503,seed_dep_1,2025-09-16,Deportes,porque nadie habla de medalla y transferencia en las noticias grandes,6
c002507,seed_dep_5,2025-09-17,Deportes,"todos hablando de arbitro y de torneo, menos los medios tradicionales",3
c002513,seed_cli_3,2025-09-17,Clima y Energia,"solar otra vez en tendencias, la inundacion va para largo",2
c002498,seed_ent_4,2025-09-17,Entretenimiento,"interesante el analisis sobre guion y pelicula, deberian hacer una segunda parte",4
c002515,seed_cli_2,2025-09-17,Clima y Energia,yo creo que sismo y clima se van a poner peor el proximo mes,2
c002524,seed_cli_3,2025-09-17,Clima y Energia,"este canal explico temperatura mejor que cualquier noticiero, mencionaron apagon",2
c002526,seed_cli_3,2025-09-17,Clima y Energia,"solar otra vez en tendencias, la incendio va para largo",2
c002490,seed_ent_3,2025-09-17,Entretenimiento,"llevo dias viendo videos sobre trailer, la streaming cada vez es peor",3
c002487,seed_ent_4,2025-09-17,Entretenimiento,"llevo dias viendo videos sobre temporada, la concierto cada vez es peor",3
c002464,seed_eco_4,2025-09-17,Economia,"dolar otra vez en tendencias, la credito va para largo",1
c002473,seed_eco_5,2025-09-17,Economia,"impuestos otra vez en tendencias, la credito va para largo",7
c002467,seed_eco_4,2025-09-17,Economia,"todos hablando de peso y de precios, menos los medios tradicionales",6
c002466,seed_eco_2,2025-09-17,Economia,"llevo dias viendo videos sobre deuda, la inflacion cada vez es peor",4
c002480,seed_ent_5,2025-09-17,Entretenimiento,"este canal explico pelicula mejor que cualquier noticiero, mencionaron festival",0
c002508,seed_dep_5,2025-09-18,Deportes,yo creo que partido y torneo se van a poner peor el proximo mes,3
c002484,seed_ent_5,2025-09-18,Entretenimiento,porque nadie habla de estreno y streaming en las noticias grandes,3
c002497,seed_ent_2,2025-09-18,Entretenimiento,"este canal explico guion mejor que cualquier noticiero, mencionaron director",2
c002523,seed_cli_4,2025-09-18,Clima y Energia,porque nadie habla de sequia y huracan en las noticias grandes,6
c002477,seed_eco_5,2025-09-18,Economia,"mi familia esta afectada por salario, tambien por empleo, gracias por cubrir el tema",5
c002488,seed_ent_3,2025-09-19,Entretenimiento,"no puedo creer lo que paso con premio y concierto, alguien mas lo vio",3
c002472,seed_eco_1,2025-09-19,Economia,"interesante el analisis sobre empleo y desempleo, deberian hacer una segunda parte",1
c002510,seed_dep_4,2025-09-19,Deportes,"no puedo creer lo que paso con equipo y medalla, alguien mas lo vio",3
c002512,seed_dep_4,2025-09-19,Deportes,"no puedo creer lo que paso con portero y liga, alguien mas lo vio",1
c002514,seed_cli_3,2025-09-19,Clima y Energia,porque nadie habla de calor y incendio en las noticias grandes,2
c002495,seed_ent_3,2025-09-19,Entretenimiento,"mi familia esta afectada por premio, tambien por director, gracias por cubrir el tema",2
c002521,seed_cli_4,2025-09-19,Clima y Energia,"llevo dias viendo videos sobre huracan, la renovables cada vez es peor",4
c002478,seed_ent_3,2025-09-19,Entretenimiento,porque nadie habla de director y temporada en las noticias grandes,3
c002522,seed_cli_5,2025-09-20,Clima y Energia,porque nadie habla de energia y solar en las noticias grandes,4
c002516,seed_cli_2,2025-09-20,Clima y Energia,"primera vez que escucho de renovables, alguien me explica que paso con lluvia",4
c002517,seed_cli_5,2025-09-20,Clima y Energia,yo creo que sismo y inundacion se van a poner peor el proximo mes,5
c002470,seed_eco_4,2025-09-20,Economia,"llevo dias viendo videos sobre ahorro, la sueldo cada vez es peor",2
c002504,seed_dep_4,2025-09-20,Deportes,"interesante el analisis sobre equipo y gol, deberian hacer una segunda parte",4
c002500,seed_dep_1,2025-09-20,Deportes,"primera vez que escucho de transferencia, alguien me explica que paso con campeonato",3
c002479,seed_ent_5,2025-09-20,Entretenimiento,"todos hablando de estreno y de trailer, menos los medios tradicionales",4
c002482,seed_ent_3,2025-09-20,Entretenimiento,"mi familia esta afectada por director, tambien por trailer, gracias por cubrir el tema",4
c002483,seed_ent_2,2025-09-20,Entretenimiento,yo creo que actor y serie se van a poner peor el proximo mes,2
c002518,seed_cli_2,2025-09-20,Clima y Energia,"sismo otra vez en tendencias, la sequia va para largo",2
c002520,seed_cli_1,2025-09-20,Clima y Energia,"todos hablando de tormenta y de temperatura, menos los medios tradicionales",9
c002465,seed_eco_1,2025-09-21,Economia,"este canal explico precios mejor que cualquier noticiero, mencionaron empleo",2
c002527,seed_cli_4,2025-09-21,Clima y Energia,"mi familia esta afectada por solar, tambien por energia, gracias por cubrir el tema",3
c002489,seed_ent_4,2025-09-21,Entretenimiento,"mi familia esta afectada por premio, tambien por actriz, gracias por cubrir el tema",2
c002468,seed_eco_2,2025-09-21,Economia,porque nadie habla de inversion y inflacion en las noticias grandes,3
c002511,seed_dep_2,2025-09-21,Deportes,"mi familia esta afectada por lesion, tambien por liga, gracias por cubrir el tema",5
c002471,seed_eco_5,2025-09-21,Economia,"no puedo creer lo que paso con impuestos y gasolina, alguien mas lo vio",2
c002474,seed_eco_4,2025-09-21,Economia,"este canal explico credito mejor que cualquier noticiero, mencionaron sueldo",5
c002475,seed_eco_3,2025-09-21,Economia,porque nadie habla de gasolina y impuestos en las noticias grandes,3
c002496,seed_ent_4,2025-09-21,Entretenimiento,"llevo dias viendo videos sobre trailer, la premio cada vez es peor",5
c002485,seed_ent_4,2025-09-21,Entretenimiento,"pelicula otra vez en tendencias, la actor va para largo",0
c002519,seed_cli_5,2025-09-21,Clima y Energia,"energia otra vez en tendencias, la solar va para largo",3
c002546,seed_ent_3,2025-09-22,Entretenimiento,"primera vez que escucho de actriz, alguien me explica que paso con festival",8
c002549,seed_ent_4,2025-09-22,Entretenimiento,"mi familia esta afectada por banda, tambien por director, gracias por cubrir el tema",2
c002556,seed_ent_1,2025-09-22,Entretenimiento,"mi familia esta afectada por temporada, tambien por actor, gracias por cubrir el tema",6
c002564,seed_dep_4,2025-09-22,Deportes,"no puedo creer lo que paso con lesion y gol, alguien mas lo vio",3
c002573,seed_cli_5,2025-09-22,Clima y Energia,"mi familia esta afectada por tormenta, tambien por inundacion, gracias por cubrir el tema",5
c002568,seed_dep_4,2025-09-22,Deportes,"mi familia esta afectada por estadio, tambien por liga, gracias por cubrir el tema",4
c002571,seed_dep_4,2025-09-22,Deportes,"este canal explico partido mejor que cualquier noticiero, mencionaron seleccion",4
c002545,seed_ent_1,2025-09-22,Entretenimiento,"este canal explico actriz mejor que cualquier noticiero, mencionaron actor",0
c002565,seed_dep_5,2025-09-22,Deportes,porque nadie habla de seleccion y equipo en las noticias grandes,2
c002543,seed_ent_3,2025-09-22,Entretenimiento,"primera vez que escucho de actor, alguien me explica que paso con guion",1
c002572,seed_cli_5,2025-09-22,Clima y Energia,"todos hablando de renovables y de tormenta, menos los medios tradicionales",4
c002532,seed_eco_1,2025-09-22,Economia,"ahorro otra vez en tendencias, la salario va para largo",5
c002529,seed_eco_2,2025-09-23,Economia,"todos hablando de mercado y de ahorro, menos los medios tradicionales",2
c002558,seed_ent_4,2025-09-23,Entretenimiento,"llevo dias viendo videos sobre temporada, la serie cada vez es peor",3
c002574,seed_cli_2,2025-09-23,Clima y Energia,"este canal explico clima mejor que cualquier noticiero, mencionaron contaminacion",4
c002548,seed_ent_1,2025-09-23,Entretenimiento,"llevo dias viendo videos sobre director, la festival cada vez es peor",3
c002575,seed_cli_1,2025-09-23,Clima y Energia,"huracan otra vez en tendencias, la apagon va para largo",4
c002581,seed_cli_1,2025-09-23,Clima y Energia,"todos hablando de solar y de incendio, menos los medios tradicionales",2
c002537,seed_eco_3,2025-09-23,Economia,"todos hablando de inversion y de desempleo, menos los medios tradicionales",3
c002538,seed_eco_4,2025-09-23,Economia,"ahorro otra vez en tendencias, la salario va para largo",3
c002567,seed_dep_1,2025-09-24,Deportes,porque nadie habla de liga y gol en las noticias grandes,2
c002533,seed_eco_4,2025-09-24,Economia,"este canal explico desempleo mejor que cualquier noticiero, mencionaron dolar",4
c002561,seed_dep_2,2025-09-24,Deportes,"interesante el analisis sobre campeonato y portero, deberian hacer una segunda parte",4
c002536,seed_eco_3,2025-09-24,Economia,yo creo que precios y inversion se van a poner peor el proximo mes,0
c002557,seed_ent_3,2025-09-24,Entretenimiento,"actor otra vez en tendencias, la trailer va para largo",1
c002577,seed_cli_1,2025-09-24,Clima y Energia,porque nadie habla de inundacion y contaminacion en las noticias grandes,7
c002555,seed_ent_5,2025-09-25,Entretenimiento,"interesante el analisis sobre estreno y actor, deberian hacer una segunda parte",2
c002539,seed_eco_5,2025-09-25,Economia,"este canal explico ahorro mejor que cualquier noticiero, mencionaron credito",0
c002569,seed_dep_2,2025-09-25,Deportes,yo creo que torneo y medalla se van a poner peor el proximo mes,3
c002576,seed_cli_5,2025-09-25,Clima y Energia,"primera vez que escucho de solar, alguien me explica que paso con energia",1
c002584,seed_cli_4,2025-09-25,Clima y Energia,"primera vez que escucho de tormenta, alguien me explica que paso con huracan",1
c002541,seed_eco_4,2025-09-25,Economia,"llevo dias viendo videos sobre gasolina, la precios cada vez es peor",8
c002562,seed_dep_3,2025-09-25,Deportes,"portero otra vez en tendencias, la arbitro va para largo",4
c002563,seed_dep_4,2025-09-25,Deportes,porque nadie habla de lesion y entrenador en las noticias grandes,4
c002585,seed_cli_2,2025-09-25,Clima y Energia,porque nadie habla de solar y sequia en las noticias grandes,4
c002552,seed_ent_3,2025-09-25,Entretenimiento,porque nadie habla de director y pelicula en las noticias grandes,1
c002550,seed_ent_2,2025-09-25,Entretenimiento,"interesante el analisis sobre streaming y pelicula, deberian hacer una segunda parte",3
c002553,seed_ent_2,2025-09-26,Entretenimiento,"este canal explico banda mejor que cualquier noticiero, mencionaron cancion",6
c002586,seed_cli_3,2025-09-26,Clima y Energia,"este canal explico lluvia mejor que cualquier noticiero, mencionaron apagon",4
c002551,seed_ent_2,2025-09-26,Entretenimiento,"interesante el analisis sobre guion y estreno, deberian hacer una segunda parte",3
c002542,seed_eco_1,2025-09-26,Economia,porque nadie habla de desempleo y gasolina en las noticias grandes,3
c002583,seed_cli_1,2025-09-26,Clima y Energia,"primera vez que escucho de energia, alguien me explica que paso con tormenta",3
c002530,seed_eco_1,2025-09-26,Economia,"mi familia esta afectada por mercado, tambien por salario, gracias por cubrir el tema",5
c002582,seed_cli_5,2025-09-26,Clima y Energia,"primera vez que escucho de calor, alguien me explica que paso con sismo",3
c002559,seed_ent_4,2025-09-27,Entretenimiento,"mi familia esta afectada por streaming, tambien por cancion, gracias por cubrir el tema",2
c002554,seed_ent_1,2025-09-27,Entretenimiento,"todos hablando de festival y de premio, menos los medios tradicionales",0
c002587,seed_cli_1,2025-09-27,Clima y Energia,"llevo dias viendo videos sobre solar, la sequia cada vez es peor",3
c002544,seed_ent_4,2025-09-27,Entretenimiento,"no puedo creer lo que paso con director y streaming, alguien mas lo vio",2
c002534,seed_eco_3,2025-09-27,Economia,"mercado otra vez en tendencias, la credito va para largo",6
c002580,seed_cli_3,2025-09-27,Clima y Energia,"este canal explico sismo mejor que cualquier noticiero, mencionaron inundacion",3
c002540,seed_eco_2,2025-09-28,Economia,"primera vez que escucho de peso, alguien me explica que paso con desempleo",3
c002578,seed_cli_3,2025-09-28,Clima y Energia,"interesante el analisis sobre apagon y sismo, deberian hacer una segunda parte",4
c002570,seed_dep_4,2025-09-28,Deportes,"todos hablando de portero y de gol, menos los medios tradicionales",1
c002531,seed_eco_2,2025-09-28,Economia,"primera vez que escucho de gasolina, alguien me explica que paso con inflacion",1
c002566,seed_dep_5,2025-09-28,Deportes,"mi familia esta afectada por liga, tambien por portero, gracias por cubrir el tema",0
c002560,seed_dep_1,2025-09-28,Deportes,"este canal explico medalla mejor que cualquier noticiero, mencionaron equipo",6
c002535,seed_eco_4,2025-09-28,Economia,"deuda otra vez en tendencias, la inflacion va para largo",1
c002547,seed_ent_2,2025-09-28,Entretenimiento,porque nadie habla de estreno y cancion en las noticias grandes,2
c002579,seed_cli_4,2025-09-28,Clima y Energia,"primera vez que escucho de sequia, alguien me explica que paso con clima",1
c002613,seed_ent_2,2025-09-29,Entretenimiento,porque nadie habla de premio y cancion en las noticias grandes,3
c002610,seed_ent_5,2025-09-29,Entretenimiento,"primera vez que escucho de actriz, alguien me explica que paso con premio",4
c002639,seed_cli_1,2025-09-29,Clima y Energia,porque nadie habla de apagon y sequia en las noticias grandes,2
c002645,seed_cli_3,2025-09-29,Clima y Energia,"llevo dias viendo videos sobre inundacion, la calor cada vez es peor",2
c002595,seed_eco_3,2025-09-29,Economia,"precios otra vez en tendencias, la impuestos va para largo",3
c002602,seed_ent_5,2025-09-29,Entretenimiento,"mi familia esta afectada por actor, tambien por estreno, gracias por cubrir el tema",3
c002594,seed_eco_4,2025-09-30,Economia,porque nadie habla de mercado y credito en las noticias grandes,5
