data_Tcamp,data_productividad_per,data_import_unico,data_dias_empresa,data_Tedad,data_T_RangoEdad,data_numero_hijos,data_T_numero_hijos,data_pobreza,data_veces,data_Tsexo,dummies_Tsexo_Mujer,data_GRADO2,data_Testado_civil,data_distancia,data_sumCOD,data_sumHRSLB,data_n_lote,data_n_fundo,data_n_variedad,data_otros_bono,data_sum_hora_extra,data_sum_aux_bono_total,data_bono_produc,data_BANCARIZADO,data_PEOR_CALIF_U6M,data_MODA_CALIF_U6M,data_TIPCRE_UM,data_DEUDA_PROM_U6M,data_NRO_ENT_PROM_U6M,data_DIAS_ATRASO_PROM_U6M
21,90.59,1386.24,302,27,26-30,1,Con hijos,0.579,3,Hombre,0,Secundaria incompleta,Soltero,199.9,3294.0,174.8,6,2,3,251.5,216.1,549.6,178.2,0,Normal,Normal,Consumo,0.0,0,0.0
19,37.56,122.2,87,35,31-40,1,Con hijos,0.668,1,Hombre,0,Secundaria incompleta,Soltero,198.7,1225.0,211.1,11,3,3,281.6,263.2,590.3,57.4,1,Deficiente,Normal,Consumo,677.7,3,3.7
20,36.56,472.63,173,28,26-30,0,Sin hijos,0.361,1,Hombre,0,Secundaria incompleta,Soltero,173.3,1396.0,217.2,17,2,3,84.1,65.4,191.4,76.6,0,Normal,Normal,Ninguno,0.0,0,0.0
19,53.65,9.24,168,29,26-30,0,Sin hijos,0.071,2,Hombre,0,Primaria completa,Soltero,164.7,1716.0,110.2,15,1,3,682.4,161.5,868.6,157.3,0,Normal,CPP,Comercial,0.0,0,0.0
20,67.35,2510.41,196,31,31-40,1,Con hijos,0.297,2,Hombre,0,Primaria incompleta,Soltero,56.1,1831.0,210.6,16,3,3,228.3,142.9,454.2,230.2,1,CPP,Normal,Ninguno,6810.2,1,20.5
19,41.28,182.91,176,29,26-30,1,Con hijos,0.765,1,Mujer,1,Secundaria incompleta,Casado,155.1,1201.0,36.7,24,2,2,67.8,97.7,181.8,87.7,1,Normal,Normal,Consumo,265.6,2,6.4
19,32.57,202.4,73,31,31-40,1,Con hijos,0.311,3,Hombre,0,Primaria incompleta,Soltero,99.3,1351.0,171.7,2,3,2,81.2,271.4,456.5,64.5,0,Dudoso,Normal,Comercial,0.0,0,0.0
19,81.03,1630.5,152,24,18-25,0,Sin hijos,0.666,1,Hombre,0,Secundaria incompleta,Soltero,85.6,2569.0,152.1,4,2,1,34.5,91.0,262.9,265.5,1,Normal,Normal,Ninguno,5257.0,1,13.4
19,196.21,4767.86,183,23,18-25,0,Sin hijos,0.209,3,Mujer,1,Secundaria incompleta,Soltero,39.6,4971.0,77.4,19,2,3,327.9,89.9,425.8,628.9,0,Deficiente,Normal,Ninguno,0.0,0,0.0
19,37.08,82.84,144,21,18-25,2,Con hijos,0.305,2,Hombre,0,Secundaria incompleta,Casado,186.9,1608.0,126.4,6,1,2,175.1,10.3,228.3,80.0,0,CPP,Normal,Ninguno,0.0,0,0.0
21,37.38,147.66,91,29,26-30,1,Con hijos,0.517,2,Hombre,0,Primaria incompleta,Soltero,171.0,1492.0,54.6,18,2,2,273.3,206.4,510.5,61.2,0,Deficiente,Normal,Ninguno,0.0,0,0.0
20,42.73,218.21,145,30,26-30,0,Sin hijos,0.499,2,Hombre,0,Superior,Soltero,147.3,914.0,195.6,21,2,2,20.7,86.8,126.2,148.9,1,Normal,Normal,Ninguno,472.2,4,1.0
20,71.53,2342.45,218,30,26-30,0,Sin hijos,0.528,3,Hombre,0,Secundaria completa,Casado,52.2,3217.0,98.0,11,3,3,56.1,76.0,177.7,204.7,1,Normal,Normal,Comercial,3872.5,2,22.6
20,23.61,269.95,143,35,31-40,0,Sin hijos,0.401,1,Mujer,1,Primaria completa,Soltero,117.0,882.0,148.9,9,1,2,100.4,48.6,254.8,79.2,1,Deficiente,CPP,Consumo,4934.0,4,9.7
20,61.33,2179.92,180,27,26-30,0,Sin hijos,0.555,3,Hombre,0,Secundaria incompleta,Soltero,89.2,1472.0,60.2,3,2,1,131.4,493.3,779.1,133.9,1,CPP,Normal,Comercial,5992.7,1,8.7
21,47.5,1829.12,136,31,31-40,0,Sin hijos,0.544,1,Hombre,0,Secundaria completa,Soltero,36.5,1232.0,69.2,2,3,1,219.8,279.5,525.2,132.8,1,Normal,Normal,Consumo,4023.5,4,10.7
19,107.84,1882.81,141,22,18-25,1,Con hijos,0.572,1,Hombre,0,Primaria incompleta,Soltero,39.5,4024.0,218.5,18,1,3,54.6,167.7,223.4,307.2,0,Normal,Normal,Consumo,0.0,0,0.0
19,20.97,508.62,160,25,18-25,0,Sin hijos,0.306,1,Mujer,1,Secundaria incompleta,Soltero,157.6,828.0,173.1,15,2,1,234.4,103.6,416.9,68.1,1,Perdida,CPP,Comercial,1965.9,2,22.1
21,29.79,128.53,146,30,26-30,0,Sin hijos,0.555,2,Hombre,0,Primaria completa,Soltero,218.1,774.0,212.8,22,3,2,203.7,8.5,334.7,103.8,0,CPP,Normal,Ninguno,0.0,0,0.0
20,29.23,487.24,121,31,31-40,0,Sin hijos,0.322,1,Hombre,0,Superior,Soltero,173.5,772.0,86.2,18,1,3,139.7,42.8,300.2,50.2,0,CPP,Normal,Comercial,0.0,0,0.0
19,76.3,1080.64,230,27,26-30,2,Con hijos,0.376,3,Hombre,0,Secundaria completa,Soltero,114.9,2112.0,61.3,19,1,1,99.2,114.3,303.0,210.8,0,Deficiente,Normal,Consumo,0.0,0,0.0
19,40.16,239.15,62,26,26-30,0,Sin hijos,0.373,1,Hombre,0,Secundaria incompleta,Soltero,216.9,1404.0,125.6,15,1,3,100.2,30.5,142.3,87.3,1,Normal,Deficiente,Comercial,941.9,2,11.0
19,84.05,1369.6,200,19,18-25,1,Con hijos,0.25,2,Hombre,0,Secundaria incompleta,Casado,173.9,2042.0,124.0,17,1,2,24.3,136.9,203.8,262.5,1,Perdida,CPP,Ninguno,2297.6,3,2.5
21,26.17,429.59,180,25,18-25,2,Con hijos,0.14,2,Hombre,0,Superior,Soltero,191.8,592.0,63.2,18,2,1,563.2,107.0,725.6,78.7,1,CPP,Normal,Ninguno,995.0,4,12.0
19,69.66,1109.74,191,34,31-40,0,Sin hijos,0.584,2,Hombre,0,Superior,Soltero,173.5,2575.0,169.3,18,2,2,54.0,109.9,188.3,228.8,0,Normal,Normal,Comercial,0.0,0,0.0
21,75.96,1048.7,257,32,31-40,1,Con hijos,0.295,3,Hombre,0,Superior,Soltero,223.8,2999.0,98.7,11,1,1,72.5,276.8,426.4,166.1,0,Normal,Normal,Comercial,0.0,0,0.0
21,68.52,1121.81,294,32,31-40,0,Sin hijos,0.36,2,Hombre,0,Primaria incompleta,Soltero,217.6,2228.0,65.4,18,1,3,39.5,59.6,229.6,128.1,1,Normal,Normal,Ninguno,12925.2,4,6.5
20,94.5,1208.47,192,29,26-30,1,Con hijos,0.29,4,Mujer,1,Primaria completa,Casado,131.4,2750.0,93.1,23,2,1,62.6,29.2,214.8,145.9,1,CPP,CPP,Consumo,7812.6,1,16.6
19,36.91,372.5,128,27,26-30,1,Con hijos,0.362,3,Mujer,1,Secundaria completa,Soltero,229.8,1137.0,137.1,3,3,1,163.4,40.5,379.0,74.2,1,CPP,CPP,Consumo,3860.1,1,9.1
19,39.35,239.44,151,23,18-25,0,Sin hijos,0.324,3,Hombre,0,Secundaria incompleta,Soltero,186.4,1169.0,168.0,13,1,1,53.1,39.2,204.4,87.9,1,Dudoso,Normal,Consumo,10250.4,1,14.9
20,86.94,2257.72,171,31,31-40,0,Sin hijos,0.592,2,Hombre,0,Iletrado,Soltero,62.5,3825.0,121.6,14,2,3,261.7,403.6,794.9,294.9,0,Dudoso,CPP,Consumo,0.0,0,0.0
20,43.73,484.56,209,29,26-30,0,Sin hijos,0.311,1,Mujer,1,Primaria incompleta,Soltero,113.8,1715.0,129.9,4,2,1,88.1,62.2,225.9,108.6,0,Normal,Normal,Consumo,0.0,0,0.0
20,74.53,1218.0,173,31,31-40,2,Con hijos,0.657,4,Mujer,1,Secundaria completa,Soltero,146.9,1878.0,56.4,18,3,2,47.7,226.3,440.1,194.7,0,CPP,Normal,Comercial,0.0,0,0.0
20,19.03,285.56,154,24,18-25,0,Sin hijos,0.571,1,Hombre,0,Secundaria completa,Soltero,144.6,563.0,203.8,5,2,3,20.2,70.4,157.2,62.0,0,CPP,Normal,Consumo,0.0,0,0.0
21,36.0,10.97,117,18,18-25,0,Sin hijos,0.329,1,Mujer,1,Secundaria incompleta,Soltero,202.0,1210.0,206.5,14,1,3,32.5,101.2,260.1,117.7,1,Normal,Normal,Consumo,3654.9,1,11.3
20,25.49,0.0,146,32,31-40,0,Sin hijos,0.448,3,Hombre,0,Secundaria completa,Soltero,210.5,900.0,159.9,12,2,2,54.3,54.4,226.1,65.1,1,Normal,Normal,Consumo,6251.0,1,26.1
21,69.07,2200.09,186,25,18-25,1,Con hijos,0.478,2,Hombre,0,Secundaria incompleta,Soltero,23.9,2190.0,33.3,7,1,3,239.3,192.6,630.2,119.3,0,Normal,Normal,Ninguno,0.0,0,0.0
21,37.86,224.59,101,22,18-25,0,Sin hijos,0.526,1,Hombre,0,Secundaria completa,Soltero,172.2,1524.0,132.0,12,2,1,108.5,19.2,159.5,77.3,0,Normal,Normal,Comercial,0.0,0,0.0
19,44.38,161.59,129,30,26-30,1,Con hijos,0.541,2,Hombre,0,Secundaria incompleta,Soltero,212.3,1739.0,149.6,8,1,3,257.5,76.7,349.6,107.1,1,Normal,Normal,Consumo,3940.1,4,4.8
19,72.3,1187.69,165,26,26-30,1,Con hijos,0.428,2,Hombre,0,Primaria incompleta,Soltero,146.4,2359.0,219.0,21,1,2,91.6,218.6,374.6,217.1,1,Deficiente,CPP,Consumo,4454.6,3,5.2
19,81.63,2087.9,192,33,31-40,0,Sin hijos,0.257,1,Hombre,0,Secundaria incompleta,Soltero,65.9,3376.0,219.3,21,2,3,239.3,44.0,320.1,238.6,1,CPP,Deficiente,Consumo,2634.5,3,0.5
19,49.02,407.98,131,30,26-30,1,Con hijos,0.496,2,Mujer,1,Secundaria incompleta,Casado,185.3,1901.0,192.9,3,1,2,109.1,34.0,190.6,136.5,0,CPP,Normal,Comercial,0.0,0,0.0
20,34.41,251.73,142,30,26-30,0,Sin hijos,0.365,2,Hombre,0,Secundaria incompleta,Soltero,185.0,1358.0,42.1,22,2,3,178.9,113.5,359.7,112.2,1,CPP,Normal,Comercial,6598.3,2,11.3
19,58.02,126.77,154,20,18-25,1,Con hijos,0.0,1,Hombre,0,Primaria incompleta,Soltero,163.5,2548.0,211.1,1,2,2,70.1,49.1,278.6,180.2,0,Normal,CPP,Ninguno,0.0,0,0.0
20,37.66,387.33,134,33,31-40,3,Con hijos,0.459,2,Hombre,0,Superior,Soltero,130.4,1004.0,146.4,3,2,3,263.8,193.0,610.4,130.4,1,Normal,Normal,Comercial,7251.5,1,3.3
21,14.39,206.24,127,28,26-30,1,Con hijos,0.29,2,Hombre,0,Primaria completa,Soltero,133.7,384.0,182.2,11,1,1,227.7,107.1,351.9,47.2,0,Normal,Normal,Ninguno,0.0,0,0.0
19,88.3,2234.63,140,26,26-30,0,Sin hijos,0.331,3,Hombre,0,Primaria completa,Soltero,65.6,3728.0,107.4,18,2,2,82.5,264.2,456.0,167.0,1,Normal,Normal,Consumo,1879.6,2,23.6
20,77.34,1029.08,216,29,26-30,1,Con hijos,0.401,3,Mujer,1,Secundaria incompleta,Casado,152.6,3040.0,90.7,7,3,2,150.7,71.6,235.7,124.9,1,Dudoso,Normal,Ninguno,1753.3,2,6.8
19,96.35,1940.54,212,19,18-25,0,Sin hijos,0.167,2,Hombre,0,Secundaria incompleta,Casado,52.9,4159.0,118.0,9,1,3,67.3,140.3,344.2,224.4,1,CPP,Normal,Ninguno,3142.7,4,6.3
19,38.73,251.43,166,29,26-30,1,Con hijos,0.421,2,Hombre,0,Secundaria incompleta,Casado,158.2,836.0,57.9,4,3,3,69.3,86.4,309.2,105.9,1,Normal,Normal,Consumo,679.0,2,3.4
20,154.54,4908.15,203,21,18-25,0,Sin hijos,0.252,1,Hombre,0,Secundaria completa,Soltero,34.9,5516.0,97.8,23,3,3,28.0,45.0,106.8,430.6,0,Normal,CPP,Consumo,0.0,0,0.0
21,19.76,310.78,124,20,18-25,1,Con hijos,0.268,3,Hombre,0,Secundaria incompleta,Soltero,209.6,467.0,192.9,24,3,1,164.9,190.5,423.0,40.2,0,CPP,Normal,Comercial,0.0,0,0.0
20,29.91,198.51,95,19,18-25,0,Sin hijos,0.407,1,Mujer,1,Secundaria completa,Soltero,161.3,975.0,37.2,10,3,3,28.3,71.4,141.1,96.3,1,CPP,Normal,Consumo,1488.5,1,10.2
19,23.49,0.0,158,32,31-40,0,Sin hijos,0.146,2,Hombre,0,Secundaria completa,Soltero,126.1,561.0,58.7,18,2,2,103.8,22.4,268.5,50.7,1,CPP,Normal,Ninguno,1136.5,2,13.0
20,63.87,1038.9,278,25,18-25,0,Sin hijos,0.411,4,Hombre,0,Iletrado,Soltero,174.3,1482.0,53.8,23,3,3,56.0,114.4,313.5,213.2,1,Normal,Normal,Ninguno,5274.2,2,16.2
19,37.89,357.88,181,34,31-40,1,Con hijos,0.471,2,Hombre,0,Secundaria incompleta,Soltero,165.8,769.0,106.6,16,1,1,407.5,57.6,584.9,92.6,0,Normal,CPP,Consumo,0.0,0,0.0
19,102.05,2028.66,140,25,18-25,1,Con hijos,0.446,3,Hombre,0,Secundaria completa,Soltero,55.5,3649.0,219.4,12,3,3,50.0,34.6,259.1,155.2,1,Normal,Normal,Consumo,3139.3,1,5.9
20,35.95,201.85,111,18,18-25,0,Sin hijos,0.518,3,Hombre,0,Iletrado,Soltero,229.3,1042.0,62.9,19,3,3,212.8,101.8,340.2,65.6,0,Deficiente,CPP,Ninguno,0.0,0,0.0
19,59.06,2349.59,179,22,18-25,1,Con hijos,0.575,2,Mujer,1,Secundaria incompleta,Soltero,54.7,1337.0,57.6,24,3,2,189.5,90.1,299.9,100.7,0,Normal,Normal,Consumo,0.0,0,0.0
20,78.22,977.48,278,36,31-40,0,Sin hijos,0.388,4,Mujer,1,Superior,Casado,160.7,2196.0,203.9,22,2,3,148.2,61.5,280.3,124.2,0,Normal,Normal,Consumo,0.0,0,0.0
20,43.97,7.39,116,26,26-30,0,Sin hijos,0.564,2,Mujer,1,Secundaria incompleta,Casado,131.7,1065.0,197.6,3,3,1,157.2,109.3,285.6,128.7,1,CPP,Normal,Consumo,3831.8,3,2.5
20,67.85,2062.84,140,25,18-25,0,Sin hijos,0.387,1,Mujer,1,Secundaria incompleta,Soltero,51.7,2954.0,36.1,8,3,3,42.4,98.2,190.9,127.9,1,Normal,Normal,Ninguno,1131.7,3,6.4
19,74.99,1981.96,201,28,26-30,0,Sin hijos,0.295,2,Hombre,0,Superior,Soltero,64.1,2100.0,172.8,19,3,3,430.3,306.0,740.4,238.3,0,CPP,Normal,Ninguno,0.0,0,0.0
21,32.15,93.87,144,29,26-30,0,Sin hijos,0.341,1,Hombre,0,Primaria completa,Casado,118.6,911.0,154.5,9,1,2,261.7,215.5,537.5,65.2,1,Normal,Normal,Consumo,2053.4,3,4.4
20,24.15,212.5,95,32,31-40,0,Sin hijos,0.44,2,Hombre,0,Primaria incompleta,Soltero,180.0,990.0,175.9,19,2,3,113.4,147.6,326.9,37.8,1,Normal,Deficiente,Consumo,1391.0,4,1.4
21,38.48,312.53,163,34,31-40,0,Sin hijos,0.563,3,Mujer,1,Secundaria completa,Soltero,176.5,1393.0,124.0,17,2,2,148.2,144.7,350.7,120.9,0,Deficiente,CPP,Consumo,0.0,0,0.0
19,30.79,237.42,158,25,18-25,1,Con hijos,0.4,2,Hombre,0,Secundaria completa,Soltero,174.4,1162.0,218.4,13,2,2,393.4,124.9,602.7,74.9,1,Normal,Normal,Consumo,276.0,4,9.6
20,36.2,284.86,127,20,18-25,0,Sin hijos,0.299,2,Hombre,0,Secundaria incompleta,Casado,209.3,1299.0,38.3,2,1,3,296.9,93.6,437.5,97.7,1,Normal,Normal,Ninguno,5929.4,2,6.9
20,63.69,2556.35,173,25,18-25,1,Con hijos,0.617,2,Mujer,1,Secundaria incompleta,Soltero,60.0,2780.0,74.5,4,3,2,210.5,41.5,301.5,138.4,0,Normal,Normal,Consumo,0.0,0,0.0
19,65.88,1058.68,273,30,26-30,1,Con hijos,0.185,2,Hombre,0,Secundaria completa,Casado,196.3,1658.0,105.3,11,1,2,74.5,44.7,187.9,104.9,0,Dudoso,Normal,Comercial,0.0,0,0.0
19,87.84,2172.59,140,23,18-25,0,Sin hijos,0.3,2,Hombre,0,Secundaria completa,Casado,40.1,3929.0,115.5,2,2,3,181.3,82.2,339.8,196.8,1,CPP,Normal,Comercial,7472.3,4,16.1
20,28.27,162.43,123,22,18-25,0,Sin hijos,0.534,3,Hombre,0,Primaria completa,Soltero,177.8,1153.0,205.1,4,2,3,39.5,183.3,339.9,71.7,0,Perdida,Normal,Consumo,0.0,0,0.0
21,49.27,111.86,58,28,26-30,0,Sin hijos,0.665,2,Hombre,0,Iletrado,Casado,176.0,1711.0,136.4,4,2,1,69.7,76.4,161.3,75.1,0,Deficiente,Normal,Ninguno,0.0,0,0.0
21,66.41,1005.44,288,28,26-30,1,Con hijos,0.472,4,Mujer,1,Secundaria incompleta,Casado,119.9,2428.0,38.6,20,1,1,218.9,97.7,513.2,175.9,0,Deficiente,Normal,Consumo,0.0,0,0.0
19,75.15,1028.79,178,29,26-30,0,Sin hijos,0.437,3,Mujer,1,Secundaria completa,Soltero,180.7,2722.0,107.5,1,2,2,416.2,28.3,484.2,246.9,1,Normal,Normal,Consumo,1864.6,2,29.5
20,41.33,292.73,168,23,18-25,0,Sin hijos,0.356,1,Hombre,0,Secundaria completa,Soltero,254.4,887.0,109.1,11,3,2,101.5,187.1,314.9,80.0,0,Deficiente,Deficiente,Ninguno,0.0,0,0.0
21,55.72,2690.27,159,26,26-30,1,Con hijos,0.482,3,Hombre,0,Superior,Soltero,54.7,1418.0,213.4,23,1,3,154.2,31.9,215.7,186.9,1,Normal,Normal,Consumo,4535.5,4,2.7
21,14.39,131.4,116,22,18-25,1,Con hijos,0.419,3,Mujer,1,Secundaria completa,Soltero,190.7,634.0,143.8,2,3,1,32.5,107.6,174.3,24.4,1,Deficiente,Normal,Consumo,2046.3,4,31.5
19,16.74,176.32,104,31,31-40,0,Sin hijos,0.287,2,Hombre,0,Secundaria incompleta,Soltero,176.0,559.0,150.8,19,2,1,42.8,69.5,133.5,52.8,1,Deficiente,Normal,Consumo,2874.7,1,8.6
21,44.63,229.34,114,32,31-40,0,Sin hijos,0.354,3,Hombre,0,Secundaria incompleta,Soltero,148.0,1315.0,165.5,8,2,3,60.2,81.3,211.6,141.9,1,CPP,Normal,Consumo,5750.0,4,6.5
19,144.2,5023.04,269,18,18-25,0,Sin hijos,0.17,2,Hombre,0,Secundaria completa,Soltero,19.8,5631.0,176.3,23,1,3,166.0,182.2,526.9,290.6,0,Normal,Deficiente,Ninguno,0.0,0,0.0
20,57.58,278.34,48,22,18-25,1,Con hijos,0.402,3,Mujer,1,Secundaria completa,Soltero,148.3,1907.0,150.7,20,3,3,289.5,65.7,363.5,196.7,0,CPP,Normal,Consumo,0.0,0,0.0
20,26.36,431.42,161,19,18-25,0,Sin hijos,0.424,1,Hombre,0,Secundaria incompleta,Soltero,124.3,536.0,75.1,4,1,3,118.3,43.9,225.0,61.5,1,Normal,Deficiente,Consumo,5597.3,4,9.1
21,33.85,0.0,133,23,18-25,2,Con hijos,0.645,3,Hombre,0,Primaria incompleta,Soltero,232.6,1300.0,196.1,16,3,1,70.4,245.1,470.0,60.3,1,Normal,Normal,Ninguno,5609.3,4,2.1
21,47.42,0.0,86,26,26-30,1,Con hijos,0.31,1,Mujer,1,Superior,Soltero,169.0,1816.0,169.1,15,2,3,94.8,33.5,194.0,127.3,1,Perdida,CPP,Consumo,3293.2,3,28.8
21,52.06,164.43,90,19,18-25,0,Sin hijos,0.373,2,Mujer,1,Secundaria incompleta,Soltero,160.9,1256.0,171.0,5,1,3,497.9,96.8,672.5,181.9,1,Normal,Normal,Ninguno,80.0,1,12.3
19,52.62,403.4,173,22,18-25,0,Sin hijos,0.589,2,Mujer,1,Secundaria incompleta,Soltero,204.1,2311.0,219.3,5,1,1,75.6,77.1,249.7,173.6,1,Normal,Deficiente,Consumo,2778.2,3,4.3
21,95.13,1711.59,137,22,18-25,2,Con hijos,0.671,2,Hombre,0,Secundaria completa,Soltero,38.2,2435.0,182.5,15,3,3,277.6,72.6,440.1,195.7,1,CPP,Normal,Consumo,2472.1,2,9.1
19,42.24,0.0,88,28,26-30,0,Sin hijos,0.471,1,Mujer,1,Secundaria completa,Soltero,146.2,1328.0,187.5,23,2,1,143.3,117.3,295.2,112.1,1,CPP,Normal,Consumo,5111.3,1,8.7
19,37.93,324.49,157,27,26-30,0,Sin hijos,0.362,2,Hombre,0,Primaria completa,Soltero,175.4,867.0,210.8,17,2,1,60.3,78.7,215.7,65.6,1,Dudoso,Normal,Consumo,2206.1,4,4.7
20,82.9,1187.72,264,24,18-25,0,Sin hijos,0.329,3,Mujer,1,Secundaria completa,Soltero,182.9,2908.0,58.7,3,3,3,99.6,87.9,301.4,200.9,0,CPP,CPP,Consumo,0.0,0,0.0
20,26.49,75.28,94,27,26-30,0,Sin hijos,0.124,1,Hombre,0,Primaria completa,Soltero,190.6,778.0,124.6,18,3,3,171.9,72.5,330.5,67.4,1,Normal,CPP,Consumo,2334.6,4,5.0
20,23.82,90.98,129,24,18-25,0,Sin hijos,0.261,3,Hombre,0,Primaria completa,Soltero,181.7,687.0,140.3,11,3,2,249.5,74.4,437.8,50.7,1,Normal,Normal,Comercial,826.1,4,2.1
20,31.97,93.35,92,25,18-25,1,Con hijos,0.415,2,Mujer,1,Secundaria incompleta,Soltero,175.7,1300.0,92.6,6,3,2,93.4,164.4,353.8,78.9,1,Normal,Normal,Consumo,5811.5,2,7.3
21,69.62,1158.43,298,39,31-40,1,Con hijos,0.373,4,Hombre,0,Secundaria completa,Soltero,164.0,1409.0,189.5,12,3,1,18.7,241.5,284.7,232.5,1,Normal,Normal,Consumo,4993.5,4,16.6
19,70.2,1946.42,208,34,31-40,0,Sin hijos,0.494,3,Hombre,0,Superior,Soltero,58.0,2804.0,174.9,22,2,1,41.6,87.2,306.1,175.5,0,Deficiente,Normal,Consumo,0.0,0,0.0
19,38.96,312.92,138,20,18-25,0,Sin hijos,0.371,2,Mujer,1,Secundaria completa,Soltero,137.0,1336.0,167.0,17,2,2,203.6,85.4,536.1,123.2,0,Normal,CPP,Comercial,0.0,0,0.0
21,41.55,0.0,133,31,31-40,0,Sin hijos,0.291,2,Hombre,0,Superior,Soltero,174.6,1855.0,219.5,14,1,1,93.4,229.6,385.0,88.7,0,Normal,Normal,Consumo,0.0,0,0.0
19,78.33,1888.79,232,32,31-40,2,Con hijos,0.451,1,Mujer,1,Primaria incompleta,Casado,38.9,2721.0,79.3,6,2,2,147.8,65.9,350.2,269.7,0,Deficiente,Normal,Consumo,0.0,0,0.0
20,46.78,69.9,122,21,18-25,0,Sin hijos,0.776,1,Hombre,0,Primaria incompleta,Soltero,175.8,1000.0,169.7,10,3,3,93.1,103.6,298.8,78.9,1,Normal,Normal,Ninguno,4435.3,1,8.4
21,20.58,200.36,87,31,31-40,1,Con hijos,0.352,2,Hombre,0,Secundaria incompleta,Soltero,156.2,438.0,134.8,16,2,3,109.0,99.9,311.4,55.0,1,Normal,CPP,Consumo,7245.9,2,7.6
20,30.06,158.1,136,34,31-40,1,Con hijos,0.421,3,Mujer,1,Primaria completa,Soltero,261.9,1265.0,89.5,18,2,3,53.3,48.5,105.9,92.6,1,CPP,Normal,Consumo,2093.3,2,23.3
21,24.83,358.49,185,21,18-25,1,Con hijos,0.527,1,Hombre,0,Secundaria completa,Casado,171.6,1019.0,60.5,20,2,1,90.4,75.5,198.6,77.7,0,Normal,Normal,Consumo,0.0,0,0.0
19,45.87,725.06,203,23,18-25,1,Con hijos,0.314,2,Mujer,1,Secundaria completa,Casado,109.9,1314.0,200.2,6,1,3,26.9,16.2,85.9,87.0,0,CPP,Deficiente,Consumo,0.0,0,0.0
21,155.93,4917.95,198,30,26-30,2,Con hijos,0.491,2,Mujer,1,Superior,Soltero,36.7,5528.0,143.1,19,1,1,161.3,95.6,307.0,359.2,1,Deficiente,Normal,Ninguno,1955.9,3,6.1
19,70.3,1256.95,267,30,26-30,1,Con hijos,0.163,4,Mujer,1,Primaria completa,Soltero,167.6,2266.0,186.7,3,3,3,403.9,55.0,502.2,193.2,1,Dudoso,CPP,Consumo,2353.4,3,14.2
20,47.13,517.31,121,29,26-30,0,Sin hijos,0.339,2,Hombre,0,Secundaria incompleta,Soltero,231.6,2082.0,133.6,12,3,1,111.0,57.7,254.8,100.5,1,Normal,Normal,Consumo,1792.6,3,31.9
19,173.77,4759.77,173,27,26-30,0,Sin hijos,0.253,2,Hombre,0,Secundaria incompleta,Soltero,32.1,7602.0,71.8,16,1,1,271.3,180.7,566.1,489.4,1,Normal,Normal,Consumo,1442.6,3,22.0
20,57.66,1205.5,299,31,31-40,0,Sin hijos,0.423,2,Mujer,1,Primaria completa,Casado,104.5,2571.0,94.1,3,2,2,333.0,192.2,602.2,130.2,0,CPP,CPP,Ninguno,0.0,0,0.0
21,97.96,737.27,353,21,18-25,1,Con hijos,0.104,4,Hombre,0,Secundaria incompleta,Soltero,176.5,4081.0,102.5,16,2,2,123.1,69.3,341.1,215.7,1,Normal,CPP,Consumo,2803.9,3,7.0
21,44.21,0.0,128,32,31-40,1,Con hijos,0.603,1,Mujer,1,Secundaria incompleta,Soltero,124.7,1889.0,214.9,4,1,2,344.7,40.8,529.5,75.9,1,Normal,Normal,Comercial,3089.7,4,0.6
21,37.82,365.53,95,32,31-40,0,Sin hijos,0.462,3,Mujer,1,Secundaria incompleta,Soltero,157.7,962.0,31.1,20,3,1,55.2,158.9,233.9,59.7,0,Normal,Normal,Consumo,0.0,0,0.0
20,68.83,1132.89,179,27,26-30,1,Con hijos,0.568,2,Mujer,1,Secundaria incompleta,Casado,144.3,2807.0,217.3,13,2,2,63.9,47.2,214.4,218.2,1,CPP,Normal,Comercial,1592.3,3,12.8
21,58.57,1393.39,260,28,26-30,1,Con hijos,0.642,2,Mujer,1,Iletrado,Soltero,149.9,2209.0,216.3,4,3,2,396.1,81.8,542.0,145.2,1,Dudoso,Normal,Comercial,2148.1,1,16.2
20,28.28,32.8,156,19,18-25,0,Sin hijos,0.289,2,Hombre,0,Secundaria incompleta,Casado,197.1,1246.0,219.3,4,2,2,122.9,6.5,179.7,74.3,1,Perdida,CPP,Consumo,4194.8,3,2.5
20,87.24,1248.49,270,32,31-40,0,Sin hijos,0.026,4,Hombre,0,Secundaria incompleta,Soltero,131.5,2991.0,120.6,7,3,1,68.6,93.8,171.2,195.8,1,Deficiente,CPP,Consumo,3444.9,4,2.8
20,105.27,2570.2,170,30,26-30,0,Sin hijos,0.572,1,Hombre,0,Iletrado,Soltero,50.9,2330.0,213.1,21,2,1,36.3,168.2,236.7,186.7,1,Normal,CPP,Consumo,5152.1,4,11.9
20,93.61,1226.45,222,28,26-30,3,Con hijos,0.357,4,Hombre,0,Secundaria incompleta,Casado,151.6,3270.0,105.2,12,3,2,177.8,167.0,374.0,224.6,1,CPP,Normal,Consumo,2153.5,4,22.1
21,69.67,2172.15,132,33,31-40,1,Con hijos,0.23,2,Hombre,0,Primaria completa,Casado,57.2,2589.0,35.0,2,3,2,154.0,237.8,439.9,136.4,0,Normal,Normal,Consumo,0.0,0,0.0
